id,cityid,observedat,tempdaymin,tempdaymax,tempdayavg,precipmm,pressure,windspeed,windgusts
34358,1034,"2023-08-23",26.0,30.9,28.0,0.0,1017.1,3.0,7.2
34359,1034,"2023-08-24",23.1,32.0,27.5,0.0,1016.5,1.9,6.2
34360,1034,"2023-08-25",23.4,34.4,28.9,0.0,1011.6,2.7,9.2
34361,1034,"2023-08-26",24.3,29.9,26.8,4.0,1010.9,2.7,8.2
34362,1034,"2023-08-27",20.6,28.9,23.6,0.0,1008.7,3.8,13.9
34363,1034,"2023-08-28",19.2,22.9,20.8,9.9,1007.0,3.5,8.8
34364,1034,"2023-08-29",15.6,18.0,16.9,0.7,1005.1,4.6,10.3
34365,1034,"2023-08-30",15.0,19.3,16.9,0.7,1007.9,4.5,9.2
34366,1034,"2023-08-31",16.4,22.5,19.3,0.0,1012.6,3.9,10.3
34367,1034,"2023-09-01",16.9,25.2,20.4,0.0,1017.3,2.1,6.2
34368,1034,"2023-09-02",18.0,27.6,22.9,7.3,1019.2,1.7,5.1
34369,1034,"2023-09-03",19.6,24.0,21.6,0.0,1023.2,2.9,7.2
34370,1034,"2023-09-04",17.1,22.5,19.9,0.0,1026.8,3.1,7.2
34371,1034,"2023-09-05",14.8,24.8,20.2,0.0,1025.1,1.5,4.1
34372,1034,"2023-09-06",15.5,27.0,21.7,0.0,1023.0,2.3,6.7
34373,1034,"2023-09-07",16.9,27.3,22.4,0.0,1022.8,2.1,5.7
34374,1034,"2023-09-08",16.8,28.4,22.7,0.0,1021.3,2.6,7.2
34375,1034,"2023-09-09",17.4,29.2,23.3,0.0,1019.3,2.4,6.7
34376,1034,"2023-09-10",17.8,30.0,23.7,0.0,1018.3,1.6,5.1
34377,1034,"2023-09-11",18.9,29.9,24.0,0.0,1015.2,1.6,4.6
34378,1034,"2023-09-12",19.7,29.9,24.6,0.0,1013.0,1.6,4.6
34379,1034,"2023-09-13",20.4,28.6,23.9,24.1,1013.5,3.0,8.8
34380,1034,"2023-09-14",19.0,23.9,20.9,0.0,1018.5,4.1,8.2
34381,1034,"2023-09-15",16.6,23.5,19.9,0.0,1020.7,2.1,5.1
34382,1034,"2023-09-16",16.4,26.5,21.4,0.0,1018.0,3.8,10.8
34383,1034,"2023-09-17",16.8,27.1,21.7,0.0,1017.1,2.1,6.2
34384,1034,"2023-09-18",18.8,28.3,23.0,6.1,1012.4,4.2,12.9
34385,1034,"2023-09-19",18.1,23.5,21.0,0.0,1013.4,4.8,10.8
34386,1034,"2023-09-20",15.9,26.6,21.1,0.0,1015.2,3.3,9.2
34387,1034,"2023-09-21",17.6,27.3,22.4,0.0,1006.6,4.9,12.4
34388,1034,"2023-09-22",18.0,27.0,22.0,4.5,1004.3,2.9,8.8
34389,1034,"2023-09-23",16.0,17.8,16.9,0.0,1014.3,4.7,9.8
34390,1034,"2023-09-24",14.3,17.9,16.1,0.0,1023.5,5.1,10.8
34391,1034,"2023-09-25",14.9,21.1,17.7,0.0,1025.1,2.8,8.2
34392,1034,"2023-09-26",15.4,25.7,20.2,0.0,1023.4,2.0,6.7
34393,1034,"2023-09-27",16.9,26.2,21.2,0.0,1022.2,2.5,8.8
34394,1034,"2023-09-28",16.6,26.7,21.1,0.0,1020.2,2.8,8.8
34395,1034,"2023-09-29",15.9,27.0,21.1,0.1,1020.6,1.9,6.2
34396,1034,"2023-09-30",17.2,22.9,20.1,0.0,1022.8,4.1,10.3
34397,1034,"2023-10-01",14.2,22.7,18.4,0.0,1025.7,2.5,7.2
34398,1034,"2023-10-02",15.7,25.7,20.4,0.0,1024.2,2.0,6.2
34399,1034,"2023-10-03",15.2,26.3,20.4,0.0,1019.1,2.3,9.8
34400,1034,"2023-10-04",15.3,20.9,18.7,0.0,1026.1,4.3,12.4
34401,1034,"2023-10-05",11.7,21.2,16.5,0.0,1025.5,2.5,8.2
34402,1034,"2023-10-06",14.2,20.7,17.1,0.0,1026.4,2.5,6.2
34403,1034,"2023-10-07",14.5,22.9,18.7,0.0,1021.9,5.5,15.4
34404,1034,"2023-10-08",12.3,21.0,17.6,0.1,1021.9,5.5,16.5
34405,1034,"2023-10-09",11.5,18.1,14.5,19.6,1021.5,2.9,8.8
34406,1034,"2023-10-10",15.2,19.8,17.2,0.2,1021.0,3.3,7.7
34407,1034,"2023-10-11",13.8,23.7,18.1,0.0,1020.2,1.8,4.6
34408,1034,"2023-10-12",13.4,25.1,19.0,0.8,1017.5,2.0,7.2
34409,1034,"2023-10-13",17.1,26.9,21.5,0.0,1016.8,2.3,6.2
34410,1034,"2023-10-14",14.7,23.3,19.0,0.9,1011.1,2.9,11.3
34411,1034,"2023-10-15",9.5,16.5,12.7,0.4,1017.2,5.0,10.3
34412,1034,"2023-10-16",7.6,13.1,9.8,0.0,1022.7,2.9,13.4
34413,1034,"2023-10-17",5.7,12.0,9.0,0.0,1021.2,2.4,7.2
34414,1034,"2023-10-18",5.3,13.4,9.3,0.0,1015.3,4.0,11.8
34415,1034,"2023-10-19",8.6,15.7,11.9,0.0,1002.0,2.2,7.7
34416,1034,"2023-10-20",12.2,23.2,17.4,0.0,990.6,3.9,13.9
34417,1034,"2023-10-21",17.6,22.8,20.0,0.0,998.6,2.8,7.7
34418,1034,"2023-10-22",14.1,19.2,16.6,0.0,1009.1,4.3,11.8
34419,1034,"2023-10-23",11.0,16.7,13.9,0.0,1015.7,2.0,5.1
34420,1034,"2023-10-24",11.7,15.2,13.6,1.9,1007.6,2.1,6.2
34421,1034,"2023-10-25",13.0,16.9,14.7,0.0,1003.1,3.9,11.3
34422,1034,"2023-10-26",13.1,18.5,15.4,7.5,999.4,2.4,7.7
34423,1034,"2023-10-27",11.6,12.8,12.3,17.1,995.3,3.7,11.3
34424,1034,"2023-10-28",10.8,17.3,13.9,0.0,1005.5,3.1,9.2
34425,1034,"2023-10-29",8.3,14.9,11.7,0.0,1008.2,1.6,4.1
34426,1034,"2023-10-30",10.0,17.4,13.2,0.1,1007.5,2.1,9.8
34427,1034,"2023-10-31",10.6,17.2,14.1,10.9,1004.4,5.5,11.8
34428,1034,"2023-11-01",11.6,17.6,14.1,0.0,1011.1,3.5,8.2
34429,1034,"2023-11-02",10.1,16.9,13.5,19.1,997.8,4.8,14.9
34430,1034,"2023-11-03",6.9,14.6,9.7,9.2,989.1,4.5,12.4
34431,1034,"2023-11-04",7.5,13.1,9.8,9.1,996.0,3.3,9.2
34432,1034,"2023-11-05",8.7,14.2,11.4,3.6,989.7,2.8,10.8
34433,1034,"2023-11-06",9.2,16.2,13.7,0.0,1008.4,3.2,9.8
34434,1034,"2023-11-07",9.0,14.3,11.5,2.6,1015.9,1.9,5.7
34435,1034,"2023-11-08",7.7,12.9,10.6,0.0,1018.7,4.2,11.3
34436,1034,"2023-11-09",4.0,11.0,7.5,0.4,1013.6,1.9,5.7
34437,1034,"2023-11-10",6.8,10.3,8.3,1.8,1006.5,2.5,7.2
34438,1034,"2023-11-11",7.1,9.7,8.8,0.0,1005.0,5.0,15.4
34439,1034,"2023-11-12",5.3,10.9,8.1,0.0,1010.5,3.2,10.3
34440,1034,"2023-11-13",5.0,9.6,7.2,11.5,1012.6,1.9,5.1
34441,1034,"2023-11-14",9.9,15.1,13.2,3.3,1008.9,4.7,16.5
34442,1034,"2023-11-15",10.6,12.6,11.9,3.2,1012.4,6.4,19.0
34443,1034,"2023-11-16",9.7,14.0,11.4,1.5,1015.7,3.4,10.3
34444,1034,"2023-11-17",6.3,9.4,7.7,4.3,1012.6,5.3,13.4
34445,1034,"2023-11-18",4.9,7.1,5.9,1.2,1024.2,5.4,12.9
34446,1034,"2023-11-19",3.8,8.8,5.6,3.2,1017.2,2.2,7.2
34447,1034,"2023-11-20",7.8,13.9,11.5,0.0,1012.3,4.8,12.4
34448,1034,"2023-11-21",8.7,11.3,10.1,0.0,1013.0,3.4,7.2
34449,1034,"2023-11-22",3.0,8.7,5.0,0.0,1023.8,4.2,8.8
34450,1034,"2023-11-23",2.1,9.0,5.9,0.6,1021.9,4.8,16.5
34451,1034,"2023-11-24",3.8,10.1,7.7,4.7,1004.0,6.6,17.5
34452,1034,"2023-11-25",2.7,3.8,3.2,3.0,1003.2,5.6,13.9
34453,1034,"2023-11-26",2.0,3.0,2.6,0.4,1011.7,5.3,12.9
34454,1034,"2023-11-27",3.3,6.3,4.9,0.9,1008.5,3.6,8.8
34455,1034,"2023-11-28",2.2,5.8,4.0,6.9,995.8,3.4,13.4
34456,1034,"2023-11-29",0.7,2.7,1.5,1.0,1009.3,3.4,11.8
34457,1034,"2023-11-30",-0.2,1.4,0.7,0.0,1005.6,1.9,4.6
34458,1034,"2023-12-01",0.6,2.1,1.2,15.5,1003.3,1.9,5.7
34459,1034,"2023-12-02",-0.7,1.4,0.5,18.4,1004.2,5.0,13.4
34460,1034,"2023-12-03",-2.4,-0.8,-1.4,21.0,1023.5,4.8,12.9
34461,1034,"2023-12-04",-4.5,0.5,-1.9,17.0,1021.2,3.9,12.9
34462,1034,"2023-12-05",-1.1,0.8,-0.2,19.1,1014.9,2.8,10.8
34463,1034,"2023-12-06",0.0,3.1,1.1,17.6,1015.9,1.9,7.2
34464,1034,"2023-12-07",2.1,4.1,3.4,14.0,1020.6,4.6,12.4
34465,1034,"2023-12-08",-0.5,1.8,0.9,10.4,1018.5,3.4,8.8
34466,1034,"2023-12-09",0.6,1.3,0.9,16.4,1017.5,3.2,9.8
34467,1034,"2023-12-10",0.4,8.0,3.9,11.6,1011.9,3.2,10.8
34468,1034,"2023-12-11",3.0,6.3,4.8,3.2,1009.5,2.0,6.7
34469,1034,"2023-12-12",6.5,11.1,8.8,6.6,1010.5,2.9,8.8
34470,1034,"2023-12-13",5.2,8.7,6.7,0.3,1002.8,1.6,4.1
34471,1034,"2023-12-14",6.0,8.4,7.3,0.8,1011.6,3.6,8.8
34472,1034,"2023-12-15",3.7,7.7,5.4,2.6,1030.9,4.1,8.8
34473,1034,"2023-12-16",5.2,7.6,6.3,0.0,1040.0,4.1,8.2
34474,1034,"2023-12-17",5.2,10.4,7.8,0.0,1038.9,3.0,7.2
34475,1034,"2023-12-18",4.2,12.0,7.6,0.0,1033.7,2.0,5.7
34476,1034,"2023-12-19",2.7,9.9,6.1,0.0,1025.1,1.6,4.6
34477,1034,"2023-12-20",0.9,7.9,5.1,1.4,1015.2,4.7,16.5
34478,1034,"2023-12-21",6.2,11.5,8.7,6.2,1003.8,7.0,21.6
34479,1034,"2023-12-22",4.6,11.0,7.3,21.3,996.7,7.1,19.6
34480,1034,"2023-12-23",3.6,8.6,5.5,28.3,1002.5,7.1,21.1
34481,1034,"2023-12-24",5.2,12.5,9.7,0.8,1009.1,8.1,22.1
34482,1034,"2023-12-25",12.5,14.9,14.1,0.0,1010.7,6.5,17.0
34483,1034,"2023-12-26",10.4,13.4,12.6,0.0,1015.6,5.2,14.4
34484,1034,"2023-12-27",6.4,11.2,9.7,0.0,1023.8,2.8,8.8
34485,1034,"2023-12-28",3.9,6.5,4.9,0.0,1021.9,1.7,4.6
34486,1034,"2023-12-29",4.4,12.9,7.8,0.0,1018.4,2.0,6.2
34487,1034,"2023-12-30",7.5,13.3,10.6,0.0,1017.8,3.4,9.8
34488,1034,"2023-12-31",3.2,7.1,4.3,5.4,1013.1,1.8,4.6
34489,1034,"2024-01-01",4.2,8.4,6.5,0.4,1012.0,4.4,12.4
34490,1034,"2024-01-02",5.3,7.9,6.9,7.5,1009.3,2.4,6.7
34491,1034,"2024-01-03",6.5,14.1,10.4,0.0,1001.9,4.2,14.9
34492,1034,"2024-01-04",8.3,11.8,10.7,0.0,1003.1,7.4,24.2
34493,1034,"2024-01-05",5.4,8.8,7.3,4.5,1007.9,2.4,12.4
34494,1034,"2024-01-06",4.5,5.4,4.9,15.9,1006.1,3.1,8.8
34495,1034,"2024-01-07",-1.3,4.1,0.9,2.7,1011.4,6.1,14.4
34496,1034,"2024-01-08",-6.1,-1.4,-3.0,2.8,1023.6,6.3,13.9
34497,1034,"2024-01-09",-6.7,-4.1,-5.5,2.0,1033.1,3.2,9.2
34498,1034,"2024-01-10",-8.0,0.1,-3.9,2.0,1033.2,2.6,7.2
34499,1034,"2024-01-11",-4.6,0.8,-2.1,2.0,1028.9,3.3,10.8
34500,1034,"2024-01-12",-0.1,0.9,0.5,2.0,1028.6,4.8,10.3
34501,1034,"2024-01-13",-1.3,1.0,0.1,2.0,1022.5,4.7,9.8
34502,1034,"2024-01-14",-0.9,2.4,1.0,2.0,1011.2,5.2,12.9
34503,1034,"2024-01-15",0.5,3.0,2.1,1.0,1003.0,5.9,15.9
34504,1034,"2024-01-16",1.0,3.3,2.1,0.0,1010.3,5.2,15.4
34505,1034,"2024-01-17",-1.5,2.0,0.1,2.0,1002.2,2.0,6.2
34506,1034,"2024-01-18",2.0,8.7,4.6,3.6,994.8,2.2,12.9
34507,1034,"2024-01-19",0.4,2.6,1.6,0.0,1016.8,5.3,12.9
34508,1034,"2024-01-20",-0.3,4.4,1.6,0.0,1030.7,4.1,9.8
34509,1034,"2024-01-21",-0.9,3.2,1.0,0.0,1033.6,2.2,5.7
34510,1034,"2024-01-22",-2.7,1.8,-0.1,2.4,1026.9,2.4,6.7
34511,1034,"2024-01-23",0.9,7.8,4.7,4.3,1026.8,4.2,14.4
34512,1034,"2024-01-24",4.9,13.5,9.2,1.3,1022.9,4.9,19.6
34513,1034,"2024-01-25",7.4,11.0,9.5,0.0,1024.4,7.2,18.5
34514,1034,"2024-01-26",5.7,11.0,7.5,3.2,1025.5,3.8,17.5
34515,1034,"2024-01-27",5.4,10.3,7.1,0.0,1031.4,7.1,17.5
34516,1034,"2024-01-28",2.5,7.2,5.1,0.0,1038.0,2.4,9.2
34517,1034,"2024-01-29",0.5,6.5,2.8,0.0,1037.3,2.8,6.7
34518,1034,"2024-01-30",1.2,6.3,3.1,0.0,1036.0,2.9,7.2
34519,1034,"2024-01-31",-0.3,5.4,2.6,0.0,1034.9,1.5,3.6
34520,1034,"2024-02-01",2.9,9.5,6.4,4.3,1027.6,4.0,14.4
34521,1034,"2024-02-02",5.8,10.8,7.5,0.1,1028.8,4.8,16.5
34522,1034,"2024-02-03",9.5,11.4,10.3,1.4,1023.8,7.0,17.5
34523,1034,"2024-02-04",8.3,11.9,10.6,2.3,1020.7,7.6,20.1
34524,1034,"2024-02-05",11.0,13.2,12.1,0.0,1017.3,7.9,21.1
34525,1034,"2024-02-06",10.0,14.0,12.4,0.0,1015.3,6.4,17.5
34526,1034,"2024-02-07",10.2,14.3,12.5,1.7,1008.4,6.0,15.4
34527,1034,"2024-02-08",10.7,14.3,12.7,0.4,1003.5,4.2,11.8
34528,1034,"2024-02-09",9.5,12.4,10.7,0.0,997.1,1.6,4.1
34529,1034,"2024-02-10",8.9,14.4,11.7,0.0,992.8,2.6,10.8
34530,1034,"2024-02-11",9.7,11.7,10.9,0.7,993.0,4.9,13.4
34531,1034,"2024-02-12",9.0,12.0,10.5,0.0,1003.9,5.1,11.3
34532,1034,"2024-02-13",6.3,10.0,8.8,0.0,1017.8,4.8,10.8
34533,1034,"2024-02-14",4.6,11.7,8.2,0.0,1023.8,2.3,8.8
34534,1034,"2024-02-15",8.2,13.5,10.7,0.6,1022.7,2.0,5.1
34535,1034,"2024-02-16",6.6,13.6,9.7,0.0,1020.7,3.2,10.3
34536,1034,"2024-02-17",6.8,12.7,9.6,1.4,1027.3,2.4,6.2
34537,1034,"2024-02-18",8.1,11.4,9.8,1.2,1032.1,2.6,5.7
34538,1034,"2024-02-19",6.6,12.4,9.7,1.1,1024.0,4.4,13.4
34539,1034,"2024-02-20",8.3,11.3,9.5,0.5,1025.3,5.2,10.8
34540,1034,"2024-02-21",8.3,13.2,10.3,0.0,1022.2,3.6,8.8
34541,1034,"2024-02-22",6.5,10.4,8.4,1.7,1005.8,1.8,5.1
34542,1034,"2024-02-23",5.5,11.1,9.6,3.0,999.5,2.9,7.7
34543,1034,"2024-02-24",4.7,10.7,7.7,0.0,1006.5,3.0,8.8
34544,1034,"2024-02-25",5.4,13.3,8.8,0.0,1008.3,2.5,9.2
34545,1034,"2024-02-26",6.8,13.7,10.1,0.0,1004.2,4.0,11.8
34546,1034,"2024-02-27",7.6,14.6,11.1,0.0,1010.8,2.8,8.8
34547,1034,"2024-02-28",9.8,12.0,10.8,0.0,1018.5,2.9,7.7
34548,1034,"2024-02-29",8.1,14.6,11.3,0.0,1017.7,2.9,8.2
34549,1034,"2024-03-01",9.9,12.5,11.1,0.0,1009.1,3.3,7.2
34550,1034,"2024-03-02",7.5,12.1,9.7,0.0,1008.9,3.2,8.8
34551,1034,"2024-03-03",7.8,16.6,11.8,0.0,1005.0,4.4,12.4
34552,1034,"2024-03-04",7.3,17.2,12.0,0.0,1006.6,2.1,8.2
34553,1034,"2024-03-05",8.9,12.8,11.1,0.0,1013.1,3.8,8.8
34554,1034,"2024-03-06",7.1,10.9,8.7,0.2,1019.0,3.6,8.2
34555,1034,"2024-03-07",4.2,7.8,6.0,0.6,1021.2,4.4,8.8
34556,1034,"2024-03-08",3.6,8.0,5.5,0.0,1019.8,3.2,8.8
34557,1034,"2024-03-09",5.1,11.1,7.9,0.0,1011.9,6.3,14.4
34558,1034,"2024-03-10",8.5,15.9,12.1,0.0,1003.5,6.2,16.5
34559,1034,"2024-03-11",9.2,13.3,11.2,38.8,1004.9,3.1,9.8
34560,1034,"2024-03-12",7.3,9.4,8.3,7.9,1011.9,6.4,13.9
34561,1034,"2024-03-13",8.3,13.4,10.7,0.0,1017.4,4.8,10.3
34562,1034,"2024-03-14",7.8,14.9,11.4,0.0,1017.4,2.1,5.1
34563,1034,"2024-03-15",8.0,16.8,12.6,0.0,1014.8,2.0,5.1
34564,1034,"2024-03-16",12.2,16.5,14.1,0.0,1017.0,4.5,12.9
34565,1034,"2024-03-17",7.9,13.1,10.6,0.0,1022.6,3.7,10.8
34566,1034,"2024-03-18",4.7,11.0,7.9,0.0,1018.7,2.2,5.7
34567,1034,"2024-03-19",1.8,9.1,5.6,0.0,1022.7,2.3,5.1
34568,1034,"2024-03-20",2.2,13.3,8.0,0.0,1023.0,1.6,4.1
34569,1034,"2024-03-21",6.6,16.2,11.8,0.0,1020.4,2.2,8.8
34570,1034,"2024-03-22",11.5,17.9,14.5,0.0,1018.7,3.7,9.2
34571,1034,"2024-03-23",7.8,18.4,12.9,1.5,1009.1,3.4,14.9
34572,1034,"2024-03-24",6.0,9.5,7.7,0.1,1008.2,5.2,13.9
34573,1034,"2024-03-25",6.5,11.9,8.8,0.0,1007.8,5.0,12.9
34574,1034,"2024-03-26",5.2,16.3,11.0,0.0,1001.8,6.2,17.0
34575,1034,"2024-03-27",9.1,18.5,14.2,1.2,994.1,6.5,15.9
34576,1034,"2024-03-28",8.6,16.9,13.2,0.1,995.8,4.8,14.4
34577,1034,"2024-03-29",7.7,21.8,14.3,0.0,1005.8,4.2,11.3
34578,1034,"2024-03-30",13.0,22.9,18.2,0.0,1004.8,4.0,14.9
34579,1034,"2024-03-31",15.4,22.4,18.7,0.0,1002.1,5.8,14.9
34580,1034,"2024-04-01",11.1,23.5,17.5,10.9,1000.1,6.1,15.9
34581,1034,"2024-04-02",9.3,15.1,12.1,0.5,1008.8,6.4,19.0
34582,1034,"2024-04-03",9.9,18.7,14.2,0.3,1012.0,2.8,7.7
34583,1034,"2024-04-04",11.6,20.0,15.9,1.9,1014.6,4.2,10.3
34584,1034,"2024-04-05",13.9,23.1,18.2,0.0,1017.9,3.1,7.7
34585,1034,"2024-04-06",16.2,26.1,21.0,0.0,1017.8,1.7,4.6
34586,1034,"2024-04-07",14.4,27.5,20.9,0.0,1018.5,2.6,8.2
34587,1034,"2024-04-08",15.9,28.5,22.2,0.0,1014.2,4.6,12.4
34588,1034,"2024-04-09",15.4,27.1,20.8,0.0,1009.9,3.2,15.9
34589,1034,"2024-04-10",10.3,15.7,12.7,0.0,1024.5,6.7,18.0
34590,1034,"2024-04-11",11.2,18.9,14.8,0.0,1031.7,4.0,8.8
34591,1034,"2024-04-12",12.8,22.4,17.6,0.0,1031.0,2.4,5.7
34592,1034,"2024-04-13",16.3,25.9,20.7,0.0,1026.4,3.2,8.2
34593,1034,"2024-04-14",14.3,28.0,21.8,0.0,1019.3,3.6,12.9
34594,1034,"2024-04-15",15.2,21.3,18.0,13.0,1009.8,2.9,9.8
34595,1034,"2024-04-16",8.1,14.0,10.3,0.2,1006.4,4.7,12.9
34596,1034,"2024-04-17",8.1,11.9,9.7,0.7,1005.6,4.7,10.3
34597,1034,"2024-04-18",5.2,10.1,8.1,0.0,1011.9,4.0,10.8
34598,1034,"2024-04-19",4.7,10.8,8.2,4.7,1013.8,4.9,11.8
34599,1034,"2024-04-20",5.9,9.5,7.7,7.9,1011.4,5.5,12.9
34600,1034,"2024-04-21",4.0,9.2,6.6,0.0,1018.2,4.5,10.3
34601,1034,"2024-04-22",4.7,9.2,6.6,3.8,1020.4,3.7,7.7
34602,1034,"2024-04-23",3.3,7.9,5.7,1.8,1016.7,3.2,7.7
34603,1034,"2024-04-24",5.5,9.0,7.2,3.0,1008.3,4.8,10.3
34604,1034,"2024-04-25",6.0,12.2,9.1,0.0,1009.2,4.0,10.3
34605,1034,"2024-04-26",3.9,17.0,10.9,0.0,1010.5,3.3,9.8
34606,1034,"2024-04-27",8.3,20.2,14.2,0.0,1012.9,3.7,10.8
34607,1034,"2024-04-28",11.9,24.6,18.2,0.0,1015.0,4.4,11.3
34608,1034,"2024-04-29",13.1,25.8,19.8,0.0,1020.4,3.2,11.8
34609,1034,"2024-04-30",14.7,25.8,20.6,0.0,1021.0,4.6,15.4
34610,1034,"2024-05-01",14.0,22.0,18.5,0.0,1014.2,5.6,15.4
34611,1034,"2024-05-02",15.5,22.8,18.7,1.0,1007.2,5.2,13.9
34612,1034,"2024-05-03",13.4,16.8,15.0,3.8,1010.1,2.8,8.8
34613,1034,"2024-05-04",12.1,22.7,17.1,0.0,1014.4,4.1,10.3
34614,1034,"2024-05-05",12.9,24.7,19.9,1.0,1011.2,2.5,7.7
34615,1034,"2024-05-06",14.9,24.5,20.2,0.7,1008.1,3.1,9.2
34616,1034,"2024-05-07",14.3,18.4,16.3,3.1,1012.5,4.6,14.4
34617,1034,"2024-05-08",12.4,17.5,14.3,5.8,1019.6,3.4,6.7
34618,1034,"2024-05-09",11.8,20.7,16.7,0.0,1023.0,4.4,9.2
34619,1034,"2024-05-10",12.1,21.0,17.3,0.0,1022.0,2.6,6.7
34620,1034,"2024-05-11",12.4,22.1,18.1,0.0,1020.6,2.5,5.7
34621,1034,"2024-05-12",14.4,21.6,18.1,0.0,1019.5,2.1,5.7
34622,1034,"2024-05-13",12.5,21.3,17.2,0.0,1017.0,4.1,10.8
34623,1034,"2024-05-14",12.6,22.7,18.2,0.0,1013.6,3.7,9.2
34624,1034,"2024-05-15",13.9,22.9,18.9,0.0,1012.4,4.6,13.4
34625,1034,"2024-05-16",14.2,19.8,17.0,0.7,1012.6,5.3,11.8
34626,1034,"2024-05-17",13.0,17.4,15.2,16.0,1009.7,3.7,9.2
34627,1034,"2024-05-18",11.7,21.1,16.5,0.0,1013.2,2.5,7.2
34628,1034,"2024-05-19",15.1,23.3,19.3,0.0,1011.2,2.2,5.7
34629,1034,"2024-05-20",16.4,24.5,20.4,0.9,1011.2,2.1,6.2
34630,1034,"2024-05-21",16.8,22.3,19.6,2.0,1008.6,3.4,8.2
34631,1034,"2024-05-22",15.8,22.1,18.7,2.0,1009.9,4.4,10.3
34632,1034,"2024-05-23",16.6,23.4,19.9,0.6,1014.5,3.2,7.7
34633,1034,"2024-05-24",16.5,20.9,18.2,4.1,1017.3,2.3,6.7
34634,1034,"2024-05-25",14.1,22.1,18.1,8.8,1017.7,2.9,8.8
34635,1034,"2024-05-26",15.9,23.1,19.2,1.3,1018.7,2.0,5.7
34636,1034,"2024-05-27",14.8,26.4,21.2,0.1,1017.9,2.8,9.2
34637,1034,"2024-05-28",15.3,21.5,18.7,1.5,1016.5,3.7,14.4
34638,1034,"2024-05-29",14.9,23.3,18.9,0.8,1015.1,3.8,10.3
34639,1034,"2024-05-30",14.6,23.1,19.2,0.2,1007.3,2.4,9.2
34640,1034,"2024-05-31",15.4,19.2,17.2,8.1,1005.9,2.4,5.7
34641,1034,"2024-06-01",14.0,18.8,16.6,26.7,1009.4,3.8,10.8
34642,1034,"2024-06-02",15.3,22.9,18.7,1.1,1014.1,4.9,11.8
34643,1034,"2024-06-03",16.2,21.9,18.8,13.0,1013.8,3.0,7.7
34644,1034,"2024-06-04",15.1,21.4,18.1,7.5,1013.6,4.1,8.8
34645,1034,"2024-06-05",13.7,26.4,20.8,0.0,1013.5,2.0,6.2
34646,1034,"2024-06-06",18.9,27.3,23.1,0.3,1015.9,2.6,8.2
34647,1034,"2024-06-07",18.5,26.8,23.1,2.3,1016.2,3.2,9.2
34648,1034,"2024-06-08",18.7,28.5,23.7,0.0,1013.0,2.7,8.8
34649,1034,"2024-06-09",19.3,26.0,22.6,0.5,1007.6,3.4,7.2
34650,1034,"2024-06-10",18.4,21.4,19.7,7.1,1005.0,2.9,9.2
34651,1034,"2024-06-11",15.5,20.5,18.4,0.3,1011.2,4.7,9.8
34652,1034,"2024-06-12",13.0,16.8,14.5,1.0,1017.9,4.4,9.2
34653,1034,"2024-06-13",13.9,19.7,16.7,0.0,1016.9,3.1,7.7
34654,1034,"2024-06-14",12.7,22.8,18.1,0.0,1015.8,2.5,5.7
34655,1034,"2024-06-15",14.7,26.3,20.8,1.0,1010.1,3.6,10.8
34656,1034,"2024-06-16",16.6,24.7,20.5,3.4,1011.5,3.5,8.8
34657,1034,"2024-06-17",16.2,28.8,23.1,0.0,1014.5,2.2,6.2
34658,1034,"2024-06-18",20.5,31.2,25.9,0.0,1015.4,2.9,8.8
34659,1034,"2024-06-19",21.4,32.9,27.1,0.0,1012.2,2.3,6.7
34660,1034,"2024-06-20",19.9,27.8,24.5,0.0,1019.0,3.0,7.2
34661,1034,"2024-06-21",20.7,33.3,26.8,0.0,1013.8,3.3,9.8
34662,1034,"2024-06-22",19.6,26.1,23.0,9.9,1012.2,4.9,15.9
34663,1034,"2024-06-23",19.2,26.2,22.7,0.0,1014.8,3.8,8.2
34664,1034,"2024-06-24",19.6,26.4,23.3,0.0,1017.5,3.4,6.7
34665,1034,"2024-06-25",18.5,28.2,23.3,0.0,1015.8,2.9,8.2
34666,1034,"2024-06-26",21.1,28.8,24.4,0.5,1012.3,3.5,9.8
34667,1034,"2024-06-27",20.2,27.0,23.5,1.9,1011.0,2.4,6.7
34668,1034,"2024-06-28",21.9,30.9,26.0,0.2,1014.3,3.4,8.2
34669,1034,"2024-06-29",21.8,34.2,28.2,0.0,1015.3,3.2,9.2
34670,1034,"2024-06-30",23.2,32.9,27.8,0.3,1007.6,4.7,12.4
34671,1034,"2024-07-01",20.1,24.3,21.9,2.3,1011.6,5.5,10.8
34672,1034,"2024-07-02",18.3,22.9,20.6,0.0,1011.4,5.6,12.9
34673,1034,"2024-07-03",17.9,22.4,19.6,1.0,1009.5,3.8,8.2
34674,1034,"2024-07-04",16.4,24.5,19.7,0.0,1010.6,4.9,12.9
34675,1034,"2024-07-05",18.7,27.4,22.9,0.0,1013.6,3.6,9.2
34676,1034,"2024-07-06",19.8,31.8,25.9,0.0,1008.6,4.6,14.9
34677,1034,"2024-07-07",20.6,25.4,22.4,0.2,1013.0,3.5,8.8
34678,1034,"2024-07-08",19.0,27.3,22.8,13.4,1017.0,2.8,5.7
34679,1034,"2024-07-09",22.0,32.3,27.2,0.4,1017.3,2.2,7.2
34680,1034,"2024-07-10",24.6,35.4,29.7,0.2,1014.7,3.2,9.2
34681,1034,"2024-07-11",23.0,31.3,27.4,2.0,1015.8,3.2,8.8
